timestamp,ip_cliente,url,metodo,estado,bytes
2026-06-07 13:43:35,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,1439
2026-06-07 13:45:24,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,1448
2026-06-07 13:46:57,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,1562
2026-06-07 13:47:45,127.0.0.1,https://push.services.mozilla.com:443/,CONNECT,permitido,3724
2026-06-07 13:47:45,127.0.0.1,https://push.services.mozilla.com:443/,CONNECT,permitido,0
2026-06-07 13:49:09,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,4096
2026-06-07 13:49:09,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,4096
2026-06-07 13:49:09,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,4096
2026-06-07 13:49:09,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,4096
2026-06-07 13:49:12,127.0.0.1,https://www.gstatic.com:443/,CONNECT,permitido,71330
2026-06-07 13:49:15,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,1621
2026-06-07 13:49:15,127.0.0.1,https://www.googleadservices.com:443/,CONNECT,permitido,6304
2026-06-07 13:49:15,127.0.0.1,https://csp.withgoogle.com:443/,CONNECT,permitido,8001
2026-06-07 13:49:15,127.0.0.1,https://ogads-pa.clients6.google.com:443/,CONNECT,permitido,12126
2026-06-07 13:49:16,127.0.0.1,https://play.google.com:443/,CONNECT,permitido,7259
2026-06-07 13:49:17,127.0.0.1,https://www.gstatic.com:443/,CONNECT,permitido,366550
2026-06-07 13:49:18,127.0.0.1,https://mozilla-ohttp.fastly-edge.com:443/,CONNECT,permitido,6801
2026-06-07 13:49:19,127.0.0.1,https://play.google.com:443/,CONNECT,permitido,9157
2026-06-07 13:49:20,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,472981
2026-06-07 13:49:31,127.0.0.1,https://www.googleadservices.com:443/,CONNECT,permitido,2397
2026-06-07 13:49:31,127.0.0.1,https://csp.withgoogle.com:443/,CONNECT,permitido,3236
2026-06-07 13:49:31,127.0.0.1,https://ogads-pa.clients6.google.com:443/,CONNECT,permitido,2598
2026-06-07 13:49:31,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,186765
2026-06-07 13:49:31,127.0.0.1,https://play.google.com:443/,CONNECT,permitido,3439
2026-06-07 13:49:38,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,2824
2026-06-07 13:49:47,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,4096
2026-06-07 13:49:47,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,4096
2026-06-07 13:49:47,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,4096
2026-06-07 13:49:47,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,4096
2026-06-07 13:49:48,127.0.0.1,https://www.googletagmanager.com:443/,CONNECT,permitido,6668
2026-06-07 13:49:53,127.0.0.1,https://www.googleadservices.com:443/,CONNECT,permitido,2344
2026-06-07 13:49:53,127.0.0.1,https://csp.withgoogle.com:443/,CONNECT,permitido,3236
2026-06-07 13:49:53,127.0.0.1,https://ogads-pa.clients6.google.com:443/,CONNECT,permitido,2671
2026-06-07 13:49:53,127.0.0.1,https://www.googletagmanager.com:443/,CONNECT,permitido,6667
2026-06-07 13:49:54,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,4096
2026-06-07 13:49:54,127.0.0.1,https://incoming.telemetry.mozilla.org:443/,CONNECT,permitido,1825
2026-06-07 13:49:54,127.0.0.1,https://play.google.com:443/,CONNECT,permitido,3007
2026-06-07 13:49:54,127.0.0.1,https://mozilla-ohttp.fastly-edge.com:443/,CONNECT,permitido,6779
2026-06-07 13:49:55,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,173073
2026-06-07 13:49:59,127.0.0.1,https://www.gstatic.com:443/,CONNECT,permitido,8727
2026-06-07 13:49:59,127.0.0.1,https://www.gstatic.com:443/,CONNECT,permitido,6858
2026-06-07 13:49:59,127.0.0.1,https://www.gstatic.com:443/,CONNECT,permitido,78565
2026-06-07 13:50:00,127.0.0.1,https://encrypted-tbn3.gstatic.com:443/,CONNECT,permitido,12934
2026-06-07 13:50:00,127.0.0.1,https://encrypted-tbn2.gstatic.com:443/,CONNECT,permitido,6121
2026-06-07 13:50:00,127.0.0.1,https://encrypted-tbn1.gstatic.com:443/,CONNECT,permitido,9659
2026-06-07 13:50:00,127.0.0.1,https://encrypted-tbn1.gstatic.com:443/,CONNECT,permitido,15193
2026-06-07 13:50:02,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,10567
2026-06-07 13:50:03,127.0.0.1,https://www.googleadservices.com:443/,CONNECT,permitido,2397
2026-06-07 13:50:03,127.0.0.1,https://csp.withgoogle.com:443/,CONNECT,permitido,3234
2026-06-07 13:50:03,127.0.0.1,https://ogads-pa.clients6.google.com:443/,CONNECT,permitido,2566
2026-06-07 13:50:05,127.0.0.1,https://www.gstatic.com:443/,CONNECT,permitido,7212
2026-06-07 13:50:05,127.0.0.1,https://www.gstatic.com:443/,CONNECT,permitido,265803
